,flight,thank,label
1080,0.0,1.0,average
1081,0.0,0.0,negative
1082,0.0,0.0,worse
1083,0.0,0.0,average
1084,1.0,0.0,negative
1085,1.0,0.0,negative
1086,0.0,0.0,good
1087,0.0,0.0,good
1088,0.0,0.0,worse
1089,1.0,0.0,negative
1090,0.0,1.0,good
1091,0.0,0.0,negative
1092,1.0,0.0,negative
1093,0.0,0.0,good
1094,0.0,0.0,average
1095,0.0,1.0,good
1096,1.0,0.0,worse
1097,1.0,0.0,worse
1098,0.0,0.0,worse
1099,0.0,0.0,negative
1100,0.0,0.0,average
1101,1.0,0.0,worse
1102,0.0,0.0,worse
1103,0.0,0.0,good
1104,0.0,0.0,good
1105,0.0,0.0,average
1106,0.0,0.0,negative
1107,1.0,0.0,worse
1108,0.0,0.0,good
1109,0.0,0.0,average
1110,0.0,1.0,good
1111,0.0,0.0,negative
1112,0.0,0.0,average
1113,0.0,0.0,negative
1114,0.0,1.0,good
1115,0.0,0.0,negative
1116,0.0,0.0,negative
1117,0.0,0.0,negative
1118,0.0,0.0,negative
1119,1.0,0.0,negative
1120,1.0,0.0,negative
1121,1.0,0.0,worse
1122,0.0,0.0,negative
1123,0.0,0.0,negative
1124,0.0,0.0,negative
1125,0.0,0.0,negative
1126,1.0,0.0,negative
1127,0.0,0.0,negative
1128,1.0,0.0,average
1129,0.0,0.0,negative
1130,1.0,0.0,negative
1131,0.0,0.0,negative
1132,0.0,0.0,average
1133,0.0,0.0,worse
1134,0.0,0.0,negative
1135,0.0,0.0,worse
1136,1.0,0.0,negative
1137,1.0,0.0,negative
1138,0.0,0.0,negative
1139,0.0,0.0,worse
1140,0.0,0.0,negative
1141,0.0,0.0,worse
1142,0.0,0.0,negative
1143,0.0,0.0,negative
1144,0.0,0.0,negative
1145,0.0,0.0,negative
1146,1.0,0.0,negative
1147,0.0,0.0,negative
1148,0.0,0.0,negative
1149,0.0,1.0,negative
1150,0.5880333434473399,0.8088366874679601,good
1151,1.0,0.0,negative
1152,1.0,0.0,negative
1153,1.0,0.0,negative
1154,0.0,0.0,worse
1155,1.0,0.0,average
1156,1.0,0.0,negative
1157,0.0,0.0,worse
1158,1.0,0.0,average
1159,1.0,0.0,negative
1160,0.0,0.0,negative
1161,0.0,0.0,worse
1162,0.0,0.0,worse
1163,1.0,0.0,negative
1164,0.0,0.0,good
1165,1.0,0.0,negative
1166,1.0,0.0,negative
1167,0.0,0.0,negative
1168,0.0,0.0,negative
1169,1.0,0.0,worse
1170,0.0,1.0,good
1171,0.0,1.0,good
1172,0.0,0.0,negative
1173,0.0,0.0,worse
1174,0.0,0.0,worse
1175,0.0,0.0,negative
1176,0.0,0.0,average
1177,0.0,0.0,good
1178,0.0,0.0,negative
1179,1.0,0.0,worse
1180,0.0,1.0,negative
1181,0.0,1.0,good
1182,0.0,0.0,negative
1183,0.0,0.0,negative
1184,0.0,0.0,worse
1185,0.0,0.0,average
1186,0.0,0.0,worse
1187,0.0,0.0,good
1188,0.0,0.0,worse
1189,1.0,0.0,negative
1190,0.0,0.0,worse
1191,0.0,0.0,good
1192,0.0,0.0,worse
1193,1.0,0.0,worse
1194,0.0,0.0,negative
1195,0.0,0.0,negative
1196,0.0,0.0,worse
1197,1.0,0.0,negative
1198,0.0,0.0,average
1199,0.0,1.0,negative
1200,1.0,0.0,worse
1201,0.0,0.0,average
1202,1.0,0.0,negative
1203,0.0,0.0,negative
1204,0.0,0.0,negative
1205,0.0,0.0,negative
1206,0.0,0.0,average
1207,0.0,0.0,negative
1208,0.0,0.0,negative
1209,0.0,0.0,negative
1210,0.0,0.0,negative
1211,0.0,0.0,negative
1212,0.0,1.0,good
1213,0.0,0.0,negative
1214,0.0,0.0,worse
1215,0.0,0.0,negative
1216,0.0,0.0,negative
1217,1.0,0.0,worse
1218,0.0,0.0,negative
1219,0.0,0.0,negative
1220,0.0,1.0,good
1221,1.0,0.0,negative
1222,0.0,0.0,worse
1223,0.0,0.0,negative
1224,0.0,0.0,worse
1225,0.0,0.0,average
1226,0.0,1.0,negative
1227,0.0,0.0,average
1228,1.0,0.0,worse
1229,0.0,1.0,average
1230,0.0,0.0,average
1231,1.0,0.0,negative
1232,1.0,0.0,average
1233,1.0,0.0,average
1234,0.0,0.0,good
1235,0.0,1.0,average
1236,1.0,0.0,negative
1237,0.0,0.0,negative
1238,0.0,0.0,negative
1239,0.0,0.0,good
1240,0.0,0.0,negative
1241,1.0,0.0,worse
1242,0.0,0.0,negative
1243,0.0,0.0,average
1244,0.0,0.0,negative
1245,0.0,0.0,average
1246,0.0,1.0,good
1247,1.0,0.0,negative
1248,1.0,0.0,worse
1249,0.0,1.0,negative
1250,0.0,0.0,average
1251,1.0,0.0,negative
1252,1.0,0.0,negative
1253,0.0,0.0,good
1254,0.0,0.0,average
1255,0.0,0.0,negative
1256,0.0,0.0,average
1257,0.0,0.0,negative
1258,1.0,0.0,negative
1259,1.0,0.0,negative
1260,0.0,0.0,worse
1261,1.0,0.0,negative
1262,0.0,0.0,average
1263,1.0,0.0,negative
1264,0.0,1.0,good
1265,0.0,0.0,average
1266,0.0,0.0,average
1267,0.5880333434473399,0.8088366874679601,good
1268,0.0,0.0,negative
1269,0.0,0.0,average
1270,0.0,0.0,negative
1271,0.0,1.0,worse
1272,0.0,0.0,worse
1273,0.0,0.0,negative
1274,0.0,0.0,worse
1275,0.0,0.0,negative
1276,0.0,0.0,worse
1277,0.0,0.0,negative
1278,1.0,0.0,negative
1279,1.0,0.0,negative
1280,0.0,0.0,worse
1281,1.0,0.0,worse
1282,1.0,0.0,worse
1283,0.0,0.0,worse
1284,1.0,0.0,negative
1285,0.0,1.0,average
1286,0.8239467879466785,0.5666671780087065,negative
1287,0.0,0.0,average
1288,1.0,0.0,worse
1289,0.0,0.0,negative
1290,0.0,0.0,worse
1291,0.0,0.0,average
1292,0.0,0.0,negative
1293,1.0,0.0,negative
1294,0.0,0.0,negative
1295,0.5880333434473399,0.8088366874679601,negative
1296,0.0,0.0,worse
1297,0.0,0.0,negative
1298,1.0,0.0,negative
1299,0.0,0.0,average
1300,0.0,0.0,negative
1301,1.0,0.0,average
1302,0.0,0.0,negative
1303,1.0,0.0,worse
1304,1.0,0.0,worse
1305,1.0,0.0,worse
1306,0.0,0.0,good
1307,1.0,0.0,worse
1308,0.0,0.0,negative
1309,0.0,0.0,negative
1310,0.0,1.0,average
1311,1.0,0.0,negative
1312,1.0,0.0,average
1313,0.0,0.0,negative
1314,0.0,0.0,negative
1315,0.0,0.0,good
1316,0.0,0.0,negative
1317,0.0,0.0,average
1318,0.0,0.0,negative
1319,0.0,0.0,negative
1320,0.0,0.0,average
1321,0.0,0.0,worse
1322,0.0,0.0,negative
1323,1.0,0.0,worse
1324,1.0,0.0,negative
1325,0.0,1.0,average
1326,0.0,0.0,negative
1327,0.0,0.0,negative
1328,1.0,0.0,average
1329,0.0,0.0,good
1330,1.0,0.0,worse
1331,0.0,0.0,negative
1332,1.0,0.0,worse
1333,0.0,0.0,average
1334,0.0,0.0,negative
1335,0.0,0.0,negative
1336,0.0,1.0,good
1337,0.0,0.0,negative
1338,1.0,0.0,average
1339,1.0,0.0,negative
1340,1.0,0.0,worse
1341,1.0,0.0,worse
1342,0.0,0.0,average
1343,0.0,0.0,good
1344,0.0,1.0,good
1345,0.0,0.0,negative
1346,0.0,0.0,negative
1347,0.0,0.0,negative
1348,0.0,0.0,average
1349,0.0,0.0,negative
1350,1.0,0.0,negative
1351,0.0,0.0,average
1352,0.0,0.0,good
1353,0.0,0.0,negative
1354,0.0,0.0,average
1355,1.0,0.0,negative
1356,0.0,0.0,worse
1357,0.0,0.0,negative
1358,0.0,0.0,negative
1359,0.0,0.0,negative
1360,0.0,0.0,negative
1361,0.0,0.0,average
1362,1.0,0.0,negative
1363,0.0,0.0,average
1364,0.0,0.0,negative
1365,0.0,0.0,negative
1366,0.0,0.0,negative
1367,0.0,0.0,worse
1368,1.0,0.0,negative
1369,0.0,0.0,negative
1370,0.0,0.0,average
1371,0.0,0.0,worse
1372,0.0,0.0,negative
1373,1.0,0.0,average
1374,1.0,0.0,negative
1375,1.0,0.0,negative
1376,0.0,0.0,worse
1377,0.0,0.0,worse
1378,0.0,0.0,negative
1379,1.0,0.0,negative
1380,0.0,0.0,negative
1381,0.0,0.0,negative
1382,0.0,0.0,good
1383,0.0,0.0,negative
1384,1.0,0.0,negative
1385,0.0,0.0,negative
1386,0.0,0.0,negative
1387,0.0,0.0,good
1388,1.0,0.0,negative
1389,0.0,0.0,negative
1390,1.0,0.0,worse
1391,1.0,0.0,worse
1392,0.0,0.0,negative
1393,0.0,1.0,negative
1394,1.0,0.0,negative
1395,0.0,0.0,negative
1396,0.0,0.0,negative
1397,0.0,0.0,negative
1398,1.0,0.0,average
1399,0.0,0.0,negative
1400,0.0,0.0,negative
1401,0.0,0.0,worse
1402,1.0,0.0,worse
1403,0.0,0.0,negative
1404,0.0,0.0,negative
1405,0.0,0.0,negative
1406,0.0,0.0,negative
1407,1.0,0.0,worse
1408,1.0,0.0,worse
1409,0.0,0.0,negative
1410,0.0,0.0,negative
1411,0.0,0.0,good
1412,0.0,0.0,worse
1413,0.0,0.0,worse
1414,0.0,0.0,negative
1415,0.0,0.0,good
1416,0.0,0.0,worse
1417,0.0,0.0,worse
1418,0.0,0.0,worse
1419,0.0,0.0,worse
1420,0.0,0.0,negative
1421,1.0,0.0,negative
1422,0.0,0.0,worse
1423,1.0,0.0,worse
1424,0.0,0.0,negative
1425,1.0,0.0,negative
1426,0.0,0.0,worse
1427,0.0,0.0,negative
1428,0.0,0.0,negative
1429,1.0,0.0,worse
1430,1.0,0.0,worse
1431,1.0,0.0,average
1432,0.0,0.0,negative
1433,0.0,0.0,average
1434,0.0,0.0,worse
1435,1.0,0.0,worse
1436,0.0,0.0,negative
1437,0.0,0.0,negative
1438,1.0,0.0,negative
1439,0.0,0.0,average
1440,0.0,0.0,worse
1441,0.0,0.0,worse
1442,0.0,0.0,average
1443,1.0,0.0,negative
1444,1.0,0.0,average
1445,1.0,0.0,negative
1446,0.0,0.0,worse
1447,1.0,0.0,negative
1448,0.0,1.0,good
1449,0.0,0.0,negative
1450,0.0,0.0,negative
1451,0.0,0.0,worse
1452,1.0,0.0,good
1453,1.0,0.0,negative
1454,1.0,0.0,negative
1455,0.0,0.0,worse
1456,0.0,0.0,negative
1457,0.0,0.0,negative
1458,1.0,0.0,worse
1459,0.0,0.0,negative
1460,0.0,0.0,negative
1461,0.0,0.0,worse
1462,0.0,0.0,negative
1463,0.0,0.0,negative
1464,0.0,0.0,negative
1465,0.0,0.0,good
1466,0.0,0.0,negative
1467,0.0,0.0,worse
1468,0.0,0.0,average
1469,0.5880333434473399,0.8088366874679601,average
1470,0.0,1.0,good
1471,1.0,0.0,negative
1472,0.0,0.0,worse
1473,0.0,0.0,average
1474,0.0,0.0,good
1475,1.0,0.0,negative
1476,0.0,1.0,negative
1477,0.0,1.0,good
1478,0.0,0.0,negative
1479,0.0,0.0,negative
1480,0.0,0.0,worse
1481,0.0,0.0,worse
1482,0.0,0.0,negative
1483,0.0,0.0,negative
1484,0.0,0.0,negative
1485,0.0,0.0,worse
1486,0.5880333434473399,0.8088366874679601,good
1487,0.0,0.0,negative
1488,0.0,0.0,negative
1489,0.0,1.0,good
1490,1.0,0.0,worse
1491,0.0,0.0,worse
1492,1.0,0.0,negative
1493,0.0,0.0,negative
1494,0.0,0.0,worse
1495,0.0,0.0,negative
1496,0.0,0.0,negative
1497,0.0,0.0,negative
1498,1.0,0.0,worse
1499,0.0,0.0,negative
1500,0.0,0.0,worse
1501,0.0,0.0,negative
1502,0.0,0.0,worse
1503,0.0,0.0,negative
1504,1.0,0.0,worse
1505,0.0,0.0,average
1506,0.0,0.0,negative
1507,1.0,0.0,average
1508,1.0,0.0,average
1509,0.0,0.0,worse
1510,1.0,0.0,average
1511,0.0,0.0,negative
1512,0.0,0.0,worse
1513,1.0,0.0,negative
1514,0.0,0.0,worse
1515,0.0,0.0,negative
1516,1.0,0.0,negative
1517,0.0,0.0,negative
1518,0.0,1.0,good
1519,0.0,0.0,worse
1520,0.0,0.0,negative
1521,1.0,0.0,worse
1522,0.0,0.0,worse
1523,0.0,0.0,worse
1524,0.0,0.0,negative
1525,0.0,0.0,negative
1526,0.0,0.0,worse
1527,0.0,0.0,worse
1528,0.0,1.0,good
1529,1.0,0.0,worse
1530,0.0,0.0,worse
1531,0.0,0.0,worse
1532,0.0,0.0,negative
1533,1.0,0.0,worse
1534,1.0,0.0,worse
1535,0.0,0.0,average
1536,0.0,0.0,worse
1537,0.0,0.0,negative
1538,1.0,0.0,good
1539,0.0,0.0,worse
1540,0.0,0.0,average
1541,0.0,0.0,average
1542,0.0,0.0,worse
1543,0.0,0.0,negative
1544,0.0,0.0,worse
1545,0.0,0.0,average
1546,0.0,0.0,negative
1547,0.0,0.0,negative
1548,0.0,0.0,average
1549,0.0,0.0,worse
1550,0.0,0.0,negative
1551,0.0,0.0,negative
1552,0.0,1.0,negative
1553,1.0,0.0,negative
1554,1.0,0.0,average
1555,0.0,0.0,good
1556,0.0,0.0,worse
1557,0.0,0.0,worse
1558,0.0,0.0,negative
1559,0.0,0.0,average
1560,0.0,0.0,negative
1561,0.0,0.0,worse
1562,0.0,0.0,negative
1563,0.0,0.0,average
1564,1.0,0.0,negative
1565,0.0,0.0,negative
1566,1.0,0.0,worse
1567,0.0,0.0,negative
1568,1.0,0.0,negative
1569,0.0,0.0,worse
1570,1.0,0.0,negative
1571,0.0,0.0,negative
1572,0.0,0.0,negative
1573,0.0,0.0,worse
1574,0.0,0.0,negative
1575,0.0,1.0,negative
1576,0.0,1.0,good
1577,0.0,1.0,good
1578,1.0,0.0,average
1579,1.0,0.0,negative
1580,0.0,0.0,average
1581,1.0,0.0,average
1582,0.0,0.0,average
1583,1.0,0.0,negative
1584,1.0,0.0,negative
1585,0.0,0.0,worse
1586,1.0,0.0,negative
1587,1.0,0.0,negative
1588,0.0,0.0,average
1589,0.0,1.0,average
1590,0.0,1.0,worse
1591,1.0,0.0,negative
1592,0.0,0.0,worse
1593,0.0,0.0,negative
1594,1.0,0.0,worse
1595,1.0,0.0,worse
1596,0.0,0.0,worse
1597,1.0,0.0,negative
1598,0.0,0.0,worse
1599,0.0,0.0,average
1600,1.0,0.0,average
1601,0.0,0.0,negative
1602,0.0,0.0,negative
1603,1.0,0.0,negative
1604,0.0,0.0,good
1605,1.0,0.0,negative
1606,0.0,0.0,negative
1607,0.0,0.0,negative
1608,0.0,1.0,good
1609,0.0,0.0,negative
1610,0.0,0.0,average
1611,1.0,0.0,worse
1612,0.0,0.0,negative
1613,1.0,0.0,good
1614,0.0,0.0,negative
1615,0.0,0.0,worse
1616,0.0,0.0,negative
1617,0.0,1.0,good
1618,0.0,0.0,negative
1619,0.0,0.0,negative
1620,0.0,0.0,worse
1621,0.0,0.0,negative
1622,0.0,0.0,negative
1623,0.0,0.0,average
1624,0.0,0.0,worse
1625,0.0,0.0,negative
1626,0.0,0.0,good
1627,1.0,0.0,negative
1628,0.0,0.0,negative
1629,0.5880333434473399,0.8088366874679601,negative
1630,0.0,0.0,worse
1631,0.0,0.0,worse
1632,0.0,0.0,negative
1633,0.0,1.0,good
1634,0.0,0.0,good
1635,0.0,0.0,negative
1636,1.0,0.0,good
1637,0.0,0.0,worse
1638,0.0,0.0,negative
1639,0.0,0.0,average
1640,0.0,0.0,negative
1641,0.0,0.0,negative
1642,0.0,0.0,average
1643,0.0,0.0,worse
1644,0.0,0.0,negative
1645,0.0,0.0,worse
1646,0.0,0.0,good
1647,1.0,0.0,negative
1648,0.0,0.0,good
1649,1.0,0.0,worse
1650,0.0,0.0,negative
1651,0.0,0.0,negative
1652,0.0,0.0,negative
1653,1.0,0.0,average
1654,0.0,0.0,worse
1655,1.0,0.0,worse
1656,1.0,0.0,worse
1657,0.0,0.0,negative
1658,0.0,0.0,average
1659,1.0,0.0,negative
1660,1.0,0.0,negative
1661,1.0,0.0,negative
1662,0.0,0.0,good
1663,0.0,0.0,average
1664,0.0,0.0,good
1665,0.0,0.0,worse
1666,1.0,0.0,negative
1667,0.0,0.0,negative
1668,0.0,0.0,good
1669,0.0,0.0,negative
1670,0.0,1.0,good
1671,0.0,0.0,worse
1672,0.0,1.0,good
1673,0.0,0.0,average
1674,0.0,0.0,negative
1675,1.0,0.0,worse
1676,1.0,0.0,average
1677,0.0,1.0,good
1678,0.0,0.0,negative
1679,0.0,0.0,negative
1680,0.0,0.0,average
1681,0.0,0.0,good
1682,0.0,0.0,average
1683,1.0,0.0,negative
1684,0.0,0.0,negative
1685,0.0,0.0,negative
1686,0.0,0.0,good
1687,1.0,0.0,negative
1688,0.0,0.0,negative
1689,0.5880333434473399,0.8088366874679601,worse
1690,0.0,0.0,negative
1691,1.0,0.0,worse
1692,0.0,0.0,negative
1693,1.0,0.0,negative
1694,1.0,0.0,worse
1695,0.0,0.0,worse
1696,1.0,0.0,worse
1697,0.0,1.0,worse
1698,0.0,1.0,average
1699,0.0,0.0,worse
1700,1.0,0.0,worse
1701,0.0,0.0,negative
1702,0.0,0.0,worse
1703,0.0,0.0,negative
1704,0.0,0.0,worse
1705,0.0,0.0,worse
1706,0.0,0.0,negative
1707,0.0,0.0,negative
1708,0.0,0.0,negative
1709,0.0,1.0,worse
1710,0.0,0.0,negative
1711,0.0,0.0,negative
1712,0.0,0.0,negative
1713,0.0,0.0,negative
1714,0.0,0.0,negative
1715,0.0,0.0,negative
1716,1.0,0.0,worse
1717,1.0,0.0,good
1718,1.0,0.0,negative
1719,0.0,0.0,average
1720,0.0,0.0,negative
1721,0.0,0.0,worse
1722,1.0,0.0,negative
1723,1.0,0.0,negative
1724,0.0,0.0,worse
1725,0.0,0.0,average
1726,0.0,1.0,negative
1727,0.0,0.0,good
1728,0.0,0.0,negative
1729,0.0,0.0,negative
1730,0.0,0.0,negative
1731,1.0,0.0,worse
1732,1.0,0.0,worse
1733,0.0,0.0,negative
1734,1.0,0.0,negative
1735,0.0,0.0,average
1736,0.0,0.0,good
1737,0.0,0.0,average
1738,1.0,0.0,worse
1739,0.0,0.0,negative
1740,0.0,0.0,negative
1741,1.0,0.0,worse
1742,0.0,0.0,negative
1743,0.0,1.0,worse
1744,1.0,0.0,worse
1745,0.0,0.0,negative
1746,1.0,0.0,negative
1747,1.0,0.0,worse
1748,0.0,0.0,negative
1749,1.0,0.0,average
1750,1.0,0.0,worse
1751,0.0,0.0,worse
1752,1.0,0.0,negative
1753,0.0,1.0,worse
1754,1.0,0.0,negative
1755,1.0,0.0,worse
1756,0.5880333434473399,0.8088366874679601,negative
1757,0.0,0.0,negative
1758,0.0,0.0,negative
1759,1.0,0.0,negative
1760,1.0,0.0,negative
1761,0.0,0.0,negative
1762,0.0,0.0,good
1763,1.0,0.0,worse
1764,0.0,1.0,worse
1765,1.0,0.0,good
1766,1.0,0.0,negative
1767,0.0,0.0,worse
1768,0.0,0.0,worse
1769,0.0,0.0,average
1770,0.0,0.0,worse
1771,0.0,1.0,negative
1772,0.0,0.0,average
1773,0.0,0.0,average
1774,0.0,0.0,negative
1775,0.0,0.0,average
1776,0.0,0.0,average
1777,0.0,0.0,negative
1778,0.0,0.0,average
1779,0.0,0.0,worse
1780,1.0,0.0,negative
1781,0.0,0.0,negative
1782,0.0,0.0,negative
1783,1.0,0.0,negative
1784,0.0,0.0,negative
1785,1.0,0.0,negative
1786,1.0,0.0,negative
1787,0.0,0.0,negative
1788,0.0,0.0,negative
1789,0.0,1.0,negative
1790,0.0,0.0,negative
1791,1.0,0.0,negative
1792,0.0,0.0,negative
1793,0.0,1.0,good
1794,0.0,1.0,negative
1795,0.0,1.0,average
1796,0.0,0.0,negative
1797,1.0,0.0,negative
1798,1.0,0.0,worse
1799,1.0,0.0,negative
1800,1.0,0.0,worse
1801,0.0,0.0,worse
1802,0.0,0.0,negative
1803,0.0,0.0,negative
1804,1.0,0.0,negative
1805,0.0,0.0,negative
1806,0.0,0.0,average
1807,1.0,0.0,negative
1808,0.0,0.0,negative
1809,0.0,0.0,worse
1810,0.0,1.0,worse
1811,1.0,0.0,worse
1812,0.5880333434473399,0.8088366874679601,negative
1813,0.0,0.0,worse
1814,1.0,0.0,negative
1815,0.0,0.0,worse
1816,0.0,0.0,worse
1817,0.0,0.0,average
1818,0.0,0.0,negative
1819,0.0,0.0,worse
1820,0.0,0.0,negative
1821,0.0,0.0,negative
1822,0.0,0.0,negative
1823,0.8239467879466785,0.5666671780087065,good
1824,0.0,0.0,negative
1825,0.0,0.0,negative
1826,1.0,0.0,negative
1827,0.0,1.0,good
1828,0.0,0.0,negative
1829,0.0,0.0,negative
1830,0.0,0.0,average
1831,0.0,0.0,worse
1832,0.0,0.0,average
1833,1.0,0.0,negative
1834,0.0,0.0,negative
1835,0.0,0.0,negative
1836,0.0,0.0,average
1837,0.0,0.0,negative
1838,0.0,0.0,negative
1839,0.0,0.0,worse
1840,0.0,1.0,good
1841,0.0,0.0,negative
1842,1.0,0.0,worse
1843,0.0,0.0,average
1844,1.0,0.0,worse
1845,0.0,0.0,negative
1846,1.0,0.0,negative
1847,0.0,0.0,negative
1848,0.0,0.0,worse
1849,0.0,1.0,good
1850,0.0,0.0,negative
1851,0.0,0.0,good
1852,0.0,0.0,negative
1853,0.0,0.0,good
1854,0.0,0.0,worse
1855,0.0,0.0,good
1856,1.0,0.0,average
1857,0.0,0.0,worse
1858,0.0,0.0,average
1859,0.0,0.0,worse
1860,1.0,0.0,negative
1861,0.0,0.0,good
1862,0.5880333434473399,0.8088366874679601,average
1863,0.0,1.0,worse
1864,0.0,1.0,good
1865,0.0,0.0,good
1866,0.0,0.0,average
1867,0.0,0.0,average
1868,1.0,0.0,negative
1869,0.0,0.0,average
1870,0.0,0.0,negative
1871,0.0,0.0,negative
1872,0.0,0.0,negative
1873,0.0,0.0,average
1874,0.0,1.0,good
1875,0.0,0.0,average
1876,0.0,0.0,negative
1877,0.0,1.0,good
1878,0.0,0.0,negative
1879,1.0,0.0,worse
1880,0.0,0.0,negative
1881,0.0,0.0,worse
1882,0.0,0.0,average
1883,0.0,0.0,negative
1884,0.0,0.0,worse
1885,0.0,0.0,worse
1886,1.0,0.0,negative
1887,0.0,0.0,negative
1888,1.0,0.0,negative
1889,0.0,0.0,worse
1890,1.0,0.0,worse
1891,0.0,0.0,negative
1892,0.0,1.0,good
1893,0.0,0.0,negative
1894,1.0,0.0,average
1895,0.0,0.0,worse
1896,1.0,0.0,negative
1897,0.0,0.0,negative
1898,1.0,0.0,negative
1899,0.0,0.0,average
1900,0.0,0.0,average
1901,1.0,0.0,worse
1902,1.0,0.0,average
1903,0.0,0.0,average
1904,1.0,0.0,negative
1905,0.0,0.0,average
1906,1.0,0.0,average
1907,0.0,0.0,negative
1908,0.0,0.0,worse
1909,1.0,0.0,negative
1910,0.0,0.0,negative
1911,0.0,1.0,worse
1912,0.0,0.0,negative
1913,0.0,0.0,negative
1914,1.0,0.0,worse
1915,0.0,0.0,worse
1916,0.0,0.0,average
1917,0.0,0.0,negative
1918,1.0,0.0,negative
1919,0.0,0.0,average
1920,0.0,0.0,good
1921,0.0,0.0,average
1922,1.0,0.0,average
1923,0.0,0.0,negative
1924,1.0,0.0,negative
1925,0.0,0.0,worse
1926,0.0,0.0,negative
1927,0.0,0.0,negative
1928,0.5880333434473399,0.8088366874679601,good
1929,0.0,0.0,worse
1930,0.0,0.0,negative
1931,0.5880333434473399,0.8088366874679601,negative
1932,0.0,0.0,negative
1933,1.0,0.0,worse
1934,1.0,0.0,average
1935,0.0,0.0,negative
1936,0.0,0.0,worse
1937,1.0,0.0,negative
1938,0.0,1.0,good
1939,0.0,0.0,negative
1940,0.0,0.0,average
1941,1.0,0.0,worse
1942,0.0,0.0,negative
1943,0.0,0.0,negative
1944,0.0,0.0,negative
1945,0.0,0.0,worse
1946,0.0,0.0,negative
1947,0.0,0.0,negative
1948,0.0,0.0,average
1949,0.0,0.0,good
1950,0.0,0.0,negative
1951,0.0,0.0,negative
1952,0.0,0.0,negative
1953,0.0,0.0,negative
1954,0.0,0.0,worse
1955,0.0,0.0,worse
1956,0.0,0.0,average
1957,0.5880333434473399,0.8088366874679601,worse
1958,0.0,0.0,worse
1959,0.0,0.0,negative
1960,0.0,0.0,worse
1961,0.0,1.0,worse
1962,0.0,0.0,worse
1963,0.0,0.0,negative
1964,0.0,0.0,negative
1965,1.0,0.0,negative
1966,0.0,0.0,worse
1967,0.0,0.0,negative
1968,0.0,1.0,good
1969,0.0,1.0,good
1970,1.0,0.0,worse
1971,0.0,0.0,worse
1972,0.0,0.0,negative
1973,1.0,0.0,average
1974,1.0,0.0,negative
1975,1.0,0.0,negative
1976,1.0,0.0,worse
1977,0.0,0.0,worse
1978,0.0,0.0,worse
1979,0.0,0.0,negative
1980,0.0,1.0,good
1981,1.0,0.0,worse
1982,1.0,0.0,negative
1983,1.0,0.0,worse
1984,0.0,0.0,average
1985,0.0,0.0,worse
1986,0.0,0.0,negative
1987,0.0,0.0,negative
1988,1.0,0.0,negative
1989,0.0,0.0,negative
1990,0.0,0.0,average
1991,0.0,0.0,negative
1992,0.0,0.0,negative
1993,0.0,1.0,negative
1994,0.0,0.0,worse
1995,1.0,0.0,worse
1996,1.0,0.0,worse
1997,1.0,0.0,negative
1998,0.0,1.0,good
1999,0.0,0.0,worse
2000,0.0,0.0,negative
2001,1.0,0.0,negative
2002,0.0,0.0,average
2003,0.0,0.0,average
2004,0.0,0.0,negative
2005,0.0,0.0,negative
2006,0.5880333434473399,0.8088366874679601,good
2007,0.0,0.0,negative
2008,0.0,1.0,average
2009,0.0,1.0,average
2010,0.0,0.0,worse
2011,1.0,0.0,average
2012,0.5880333434473399,0.8088366874679601,average
2013,0.0,0.0,worse
2014,0.0,0.0,average
2015,0.0,1.0,good
2016,0.0,0.0,good
2017,1.0,0.0,negative
2018,0.0,0.0,good
2019,0.0,0.0,good
2020,0.0,0.0,negative
2021,1.0,0.0,worse
2022,1.0,0.0,average
2023,1.0,0.0,worse
2024,0.0,0.0,negative
2025,0.0,0.0,average
2026,1.0,0.0,average
2027,1.0,0.0,negative
2028,0.0,0.0,worse
2029,0.0,0.0,average
2030,1.0,0.0,worse
2031,1.0,0.0,worse
2032,0.0,1.0,negative
2033,1.0,0.0,negative
2034,0.5880333434473399,0.8088366874679601,negative
2035,0.0,1.0,good
2036,0.0,0.0,negative
2037,0.0,0.0,negative
2038,0.0,0.0,negative
2039,0.0,1.0,negative
2040,0.0,0.0,negative
2041,0.0,0.0,negative
2042,0.0,1.0,worse
2043,0.0,0.0,worse
2044,0.0,0.0,worse
2045,0.0,0.0,negative
2046,0.0,0.0,worse
2047,1.0,0.0,worse
2048,0.0,0.0,worse
2049,0.0,0.0,worse
2050,0.0,0.0,negative
2051,0.0,0.0,negative
2052,0.0,0.0,worse
2053,0.0,0.0,worse
2054,0.0,0.0,negative
2055,0.0,0.0,negative
2056,0.0,1.0,worse
2057,0.0,0.0,worse
2058,1.0,0.0,negative
2059,0.0,0.0,average
2060,0.0,0.0,negative
2061,0.0,0.0,negative
2062,0.0,0.0,worse
2063,0.0,0.0,negative
2064,0.0,0.0,negative
2065,0.0,0.0,worse
2066,0.0,0.0,negative
2067,0.0,0.0,average
2068,0.0,0.0,negative
2069,1.0,0.0,negative
2070,0.0,0.0,good
2071,0.0,0.0,average
2072,1.0,0.0,worse
2073,0.0,0.0,negative
2074,0.0,0.0,negative
2075,0.0,0.0,negative
2076,0.0,0.0,negative
2077,0.0,1.0,good
2078,0.0,0.0,average
2079,1.0,0.0,negative
2080,0.0,0.0,worse
2081,0.0,0.0,negative
2082,0.0,0.0,negative
2083,0.0,0.0,negative
